videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,stock_price_before,stock_date_before,stock_price_after,stock_date_after
-7LsKF_y3YQ,"[HINDI] ₹12,999 Apple AirPods VS  ₹499 TWS - i7S (Fake AirPods) Comparison | Real Vs Fake AirPods",UCc1aq4F_dnz5oWGXV7Ov02g,Harsh Sharma,2019-06-06,414085,5996,693,298,10604504,67500,483,44.573158264160156,2019-06-05,47.41789245605469,2019-06-12
2FvJ-Wn0_4k,AirPods Max Unboxing &amp; First Impressions! WOW,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2020-12-10,410691,23209,855,2820,403195971,3050000,902,,,,
8iNnmJabT70,How to Identify FAKE Apple EarPods IN 5 STEPS | 2019,UCWHECOBvlhosLKVTHvw-3qw,Fisayo Fosudo,2018-01-07,399587,4710,457,363,8558051,105000,164,41.759361267089844,2018-01-05,42.25809097290039,2018-01-12
JF_wpY8BqK8,Apple AirPods Pro review: Finally good,UC3lJL1pUvQ2Ih2qZ-4ozrLw,SoundGuys,2019-11-18,386885,5191,277,697,20416868,173000,359,65.33621215820311,2019-11-15,64.35772705078125,2019-11-22
EtvkG7bpUlU,How to Draw Apple AirPods 🍎🎵,UC3dEvA1is6-0_yuei9iCdEw,Draw So Cute,2020-03-31,384859,4557,306,864,427625001,2320000,1328,62.79285049438477,2020-03-30,64.68050384521484,2020-04-06
0Dfz6gg-sEc,HOW TO DRAW A CUTE APPLE AIRPODS,UCEDqrzeStonXUKvrtQIlDFg,GuuhDrawings,2020-06-11,369778,3065,344,168,46556436,285000,350,87.89958953857422,2020-06-10,87.58819580078125,2020-06-17
Lz6QnrrEK3A,Xiaomi AirDots Pro 2: Cheaper Alternative to Apple Airpods?,UCdp6GUwjKscp5ST4M4WgIpw,TechWiser,2019-10-26,353946,3864,374,276,45268385,447000,318,60.43940734863281,2019-10-25,62.70423126220703,2019-11-01
G9YOOCdshOw,Apple AirPods Pro Test Fazit nach einem Monat,UCtVRqyK1SGKqOlER5-mnKZQ,Technikfaultier,2019-11-24,354523,6074,366,802,120367049,285000,3160,64.35772705078125,2019-11-22,65.7025146484375,2019-11-29
di0qMNpUWiQ,Tańsze a lepsze? Xiaomi Redmi AirDots recenzja vs Apple AirPods,UCnRNy8j1mhhR-gl3HpWDV-Q,TestHubPL,2019-07-08,352001,6934,243,903,53473204,172000,921,49.869483947753906,2019-07-05,49.64240264892578,2019-07-12
inLVepnDuY4,Apple AirPods PRO słuchawki z aktywną redukcją szumów ANC - pierwsze wrażenia,UCnRNy8j1mhhR-gl3HpWDV-Q,TestHubPL,2019-10-30,55639,1013,101,152,53473204,172000,921,59.63299179077149,2019-10-29,63.02532577514648,2019-11-05
E9W8_6fY_1Y,"AirPods, los auriculares inalámbricos de Apple",UClLLRs_mFTsNT5U-DqTYAGg,La Vanguardia,2016-12-23,336436,1375,125,45,464238452,741000,17054,27.310510635375977,2016-12-22,27.41384696960449,2016-12-29
UfQEbUmcm2U,Apple Airpodல் இவ்வளவு வசதிகளா? | Unboxing: Apple Airpod Pro | Detailed Review | Tech Boss,UCnKhQkCUS1oCEvjuTfU4xIw,Tech Boss,2019-11-19,334315,14701,455,1347,90208678,1510000,645,65.66563415527344,2019-11-18,65.48616790771484,2019-11-25
LJ26wAFbA7E,"உலகிலேயே விலையுயர்ந்த Apple HeadPhone😳 | Apple AirPods Max🎧 Features, Price Details Explained",UCnKhQkCUS1oCEvjuTfU4xIw,Tech Boss,2020-12-10,75014,8997,175,1471,90208678,1510000,645,,,,
WR-rx288N_U,"Apple Airpods - recenzja, Krótka Mobzilla odc. 28",UC6NFFT5qOAvgO_NQomkRvSw,Mobzilla,2017-03-06,310354,6720,136,433,149568748,424000,712,32.969432830810554,2017-03-03,32.818477630615234,2017-03-10
TJTj_m8BgC4,Apple AirPods 2 - Review,UCEoqPKAUnoZ5K6iXq0w6K0g,Coolblue,2019-04-12,303549,3004,83,392,113170533,122000,7565,48.393836975097656,2019-04-11,49.58818054199219,2019-04-18
wf3H7WhnwgM,Apple AirPods Pro - Review,UCEoqPKAUnoZ5K6iXq0w6K0g,Coolblue,2019-12-04,123230,1715,58,188,113170533,122000,7565,63.78491592407226,2019-12-03,66.00489807128906,2019-12-10
kcRCs0wjfCg,HYDRO Dipping Apple Airpods - SUPREME (Satisfying),UCv6zfVTPgfqB1o29iT68HIg,ConnorTV,2020-04-23,301571,12170,664,509,56976506,524000,525,68.03935241699219,2020-04-22,70.90533447265625,2020-04-29
G8GiXApjzVM,Apple AirPods Pro - Review &amp; Vergleich mit AirPods 2 (Deutsch) | SwagTab,UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2019-11-05,296415,6578,219,717,139812503,385000,1576,63.116004943847656,2019-11-04,64.46099090576172,2019-11-11
aoLN522d1cU,Samsung Galaxy Buds+ (Plus) - Review &amp; Vergleich mit Apple AirPods Pro (Deutsch) | SwagTab,UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2020-02-23,258099,7165,247,951,139812503,385000,1576,77.14494323730469,2020-02-21,67.36412811279297,2020-02-28
dUWTCTFYJvc,"Apple AirPods 2 - Review, Vergleich mit der 1. Generation &amp; Eure Meinungen (Deutsch) | SwagTab",UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2019-05-05,237900,6022,175,445,139812503,385000,1576,51.50739288330078,2019-05-03,48.14799880981445,2019-05-10
ZOrjp89qKSM,Apple AirPods Pro im Langzeittest nach 9 Monaten Nutzung (Deutsch) | SwagTab,UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2020-07-28,164857,5217,121,833,139812503,385000,1576,94.4763641357422,2020-07-27,108.5541534423828,2020-08-03
P8Ia7OR8_u4,Samsung Galaxy Buds Live - Review &amp; Vergleich mit Apple AirPods Pro (Deutsch) | SwagTab,UCCqepY-W86CAXNHbnUwR5ow,SwagTab,2020-08-20,129033,3981,107,461,139812503,385000,1576,115.50821685791016,2020-08-19,126.30459594726562,2020-08-26
bsZAFhVsiaY,TEST : APPLE AIRPODS PRO vs SONY WF-1000 XM3 !,UCPQsSFJurluaMOG1qL0Y7sA,PP World,2019-11-03,294959,11522,221,1883,28951159,273000,460,62.70423126220703,2019-11-01,63.95454406738281,2019-11-08
VHZRVfxYk6A,TEST : Airpods 2019 Apple ! (qualités et défauts),UCPQsSFJurluaMOG1qL0Y7sA,PP World,2019-04-11,181070,6216,150,756,28951159,273000,460,48.8000602722168,2019-04-10,49.41061019897461,2019-04-17
eftzTiwCGdk,AirPods MAX : APPLE Lance un casque Bluetooth Antibruit !,UCPQsSFJurluaMOG1qL0Y7sA,PP World,2020-12-08,131039,7930,118,887,28951159,273000,460,123.08000183105469,2020-12-02,,
qwB5ynQaZsM,Что лучше: Apple Airpods или Samsung Galaxy Buds Live?,UCt7sv-NKh44rHAEb-qCCxvA,Wylsacom,2020-10-02,283720,14384,2430,1212,2197018592,9800000,2512,116.58885955810548,2020-10-01,114.77198791503906,2020-10-08
jUiZD0rds4Y,Jabra Elite 75t vs Apple Airpod Pro - Best True Wireless On the Planet!,UCvIbgcm10GqMdwKho8C1Zmw,MW Technology,2019-11-17,280532,3326,178,593,111609331,318000,728,65.33621215820311,2019-11-15,64.35772705078125,2019-11-22
8z17HAA-moY,Apple&#39;s &quot;Disposable &amp; UNFIXABLE&quot; $250 AirPods - e-waste problem,UCQDhxkSxZA6lxdeXE19aoRA,Hugh Jeffreys,2020-10-17,275868,16813,416,1584,92802404,576000,259,118.81501007080078,2020-10-16,114.84187316894531,2020-10-23
_KJ2ttclOFs,Обзор Huawei FreeBuds 3 🔥 - Единственная Альтернатива Apple AirPods 2,UCL0tSwuCfEQi6EFSUJd83VQ,Andro-news.com,2019-11-25,267660,11265,558,960,277535250,1320000,1507,64.35772705078125,2019-11-22,65.7025146484375,2019-11-29
IR3ztt5ukE0,Apple Airpods Sound Calling And Microphone Problem [Solved],UC48EXrEiro8snuiBYw13abQ,URTechSupport,2019-06-08,267072,3009,161,769,3335267,17300,293,46.43139266967773,2019-06-07,47.06382369995117,2019-06-14
BQHilbdIpPY,Apple AirPods 2 VS AirPods 1 -  Unboxing &amp; Vergleich! (Deutsch),UCKMO2LIpvjBbhNtssrCrhzQ,i Review,2019-03-26,267635,3746,313,433,10401863,32000,649,45.91029357910156,2019-03-25,46.51841354370117,2019-04-01
bA2i9knUPEs,Apple AirPods 2 Review - Was Du Wissen solltest! (Deutsch),UCKMO2LIpvjBbhNtssrCrhzQ,i Review,2019-03-31,184646,2576,158,321,10401863,32000,649,46.20462036132813,2019-03-29,47.91950607299805,2019-04-05
V4Pq6nvbaa0,Cảm nhận Apple AirPods 2 sau 1 tuần sử dụng,UCyQobySFx_h9oFwsBV0KGdg,Tinh tế,2019-04-14,266463,1624,112,173,468476330,860000,9812,48.37438201904297,2019-04-12,49.58818054199219,2019-04-18
gNmd_ksaFns,Apple AirPods Pro最強對手 Sony WF-1000XM3、Beats Powerbeats Pro 連接、音質、降噪對決 廣東話 | 耳機評測 【Price.com.hk產品比較】,UCUEJok-GiWaGlv5nIPwk-GQ,Price.com.hk 香港格價網,2019-12-13,263485,3632,115,368,15369581,166000,200,66.73751831054689,2019-12-12,68.84196472167969,2019-12-19
qXvBHPp2158,Apple AirPods Max Are Making People Mad,UCXv-co3EYHF7aOH4A93qAHQ,Lew Later,2020-12-09,261913,9475,290,2283,59742464,791000,230,,,,
kDQAmIV4c44,Excellent Alternatives to Apple&#39;s Airpods!,UCO4ZTteyr13tn2rG5hLu8pg,Gamesky,2020-04-20,255667,3510,112,302,42076458,127000,587,69.69042205810547,2020-04-17,69.73232269287111,2020-04-24
U7mmdnM0UG4,Finally A Good Sounding Apple AirPods Pro Clone/Super Copy?,UCO4ZTteyr13tn2rG5hLu8pg,Gamesky,2020-02-26,152283,1595,73,323,42076458,127000,587,70.9915771484375,2020-02-25,71.29715728759766,2020-03-03
WFr9OSnmvjA,Apple AirPods Pro - Kidney in Ear 🤑,UCMYuF0mNxTgOzr1lS7opIBQ,ATC Android ToTo Company,2020-01-21,249987,10997,369,829,132809118,1230000,567,78.35869598388672,2020-01-17,75.95431518554688,2020-01-27
htEAGFpmy64,How To Reset your Apple AirPods 2 - Hard Reset,UC24n6DdP2hN1OcVKVVxy_sg,Serg Tech,2019-05-18,249574,1122,266,129,120670960,339000,1061,46.15058517456055,2019-05-17,43.7014274597168,2019-05-24
9Z9xcrFGSLo,How To Reset your Apple AirPods Pro - Hard Reset,UC24n6DdP2hN1OcVKVVxy_sg,Serg Tech,2019-11-09,238400,2190,233,263,120670960,339000,1061,63.95454406738281,2019-11-08,65.33621215820311,2019-11-15
XiO9fNzWjSI,Apple Airpods Pro 2 Release Date and Price – Airpods 3 Launch Date Coming?,UCz6PEeVLG1TL6jMRTvSLm4g,Matt Talks Tech,2020-09-17,241881,7026,346,764,13816386,100000,209,111.93688201904295,2020-09-16,106.93550872802734,2020-09-23
LI8V6PcOdZA,Apple Airpods Pro 2 Release date and price – Airpods 3 Launch Date in 2020?,UCz6PEeVLG1TL6jMRTvSLm4g,Matt Talks Tech,2020-10-12,147005,5867,267,411,13816386,100000,209,116.76854705810548,2020-10-09,118.81501007080078,2020-10-16
pLlVS_48qL8,Apple AirPods Pro 2 Release Date and Price – New AirPods 3 Launch Date for 2020?,UCz6PEeVLG1TL6jMRTvSLm4g,Matt Talks Tech,2020-11-03,87456,1856,131,370,13816386,100000,209,108.5826644897461,2020-11-02,116.31999969482422,2020-11-09
LSjbQsv2JwM,"realme 8/X4 Pro Coming Soon?, LG Rollable Phone 😲, Apple AirPods 3 Leaked, Mi Smart Upgrade-#TTN875",UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,2020-11-05,241286,27156,618,2602,732903914,6760000,2189,114.75202178955078,2020-11-04,119.48999786376952,2020-11-11
39STbHMnGxI,Apple AirPods vs. Apple EarPods,UCHDZxIWRuJeNvZhGGXtM0_g,skyforce95,2018-02-24,237929,2772,300,412,6427192,12200,807,42.04942321777344,2018-02-23,42.21953582763672,2018-03-02
g_qFx_MVlwk,Apple EarPods and Lightning EarPods Unboxing &amp; Comparison Review,UCHDZxIWRuJeNvZhGGXtM0_g,skyforce95,2018-01-12,183195,1364,115,85,6427192,12200,807,41.826171875,2018-01-11,42.77590942382813,2018-01-18
wLUJ9VNzZXo,Apple Airpod Pro Javascript Animation Tutorial,UClb90NQQcskPUGDIXsQEz5Q,Dev Ed,2019-11-02,235093,12467,146,493,24864467,512000,186,62.70423126220703,2019-11-01,63.95454406738281,2019-11-08
H5N5f-zqen4,Звук Apple AirPods Pro: что с ним не так?,UCHB_LTbHebAPiiP3q8Jj3dg,Michael Borzenkov,2019-11-14,234220,12954,461,1176,22014829,145000,363,65.01905059814453,2019-11-13,64.70437622070311,2019-11-20
_-LkzzizEUw,Connect iPhone 6 to Apple Airpods - How to,UCdGUh5WgHPF7jfZDXxbGd1w,Team AJ,2019-11-18,226291,2153,98,212,27255511,31100,411,65.33621215820311,2019-11-15,64.35772705078125,2019-11-22
xqgppNkp4To,Restoration old AirPod Pro for Iphone ✕ | Restore Broken  Apple Smartphone Tools fake AirPods Ｐｒｏ,UC3s0xujKiaQWwbDRnQDzUQA,Restoration 2R,2020-12-04,312814,7726,646,420,94160312,526000,66,123.08000183105469,2020-12-02,,
2WA6pSziFSo,Como Resetear Apple AirPods ★ Hard Reset,UCu8kyKVjSqfdVkqqRlh1xqg,Serg Tech Español,2019-08-17,215095,3777,238,182,21153071,61900,60,50.6153678894043,2019-08-16,49.66923904418945,2019-08-23
KnbeTnWWVeE,The “REAL” Truth about Apple AirPods Pro in India!,UCdoDYkupTElV62K7ttA_E4w,TechBar,2019-12-05,214830,10768,619,559,169789736,2030000,521,64.34789276123047,2019-12-04,66.56788635253906,2019-12-11
nw3oHG8FA3w,NEW Apple AirPods 2 vs Bose SoundSport Free (Earbuds Review),UCAf9vHS_4I9lSu-7gYhkzaw,RIZKNOWS,2019-04-17,203128,1724,136,300,104845117,546000,557,48.4668083190918,2019-04-16,50.468727111816406,2019-04-23
IXba28jm8ro,Jaybird Vista vs Apple AirPods Pro Review | Truly Wireless Earbuds (NEW),UCAf9vHS_4I9lSu-7gYhkzaw,RIZKNOWS,2019-12-27,85031,1813,35,212,104845117,546000,557,71.27339172363281,2019-12-26,73.84004211425781,2020-01-02
dasHcgXup_Q,Apple AirPods Pro first look: A big improvement,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2019-10-30,196901,2166,148,474,380749379,1170000,5298,59.63299179077149,2019-10-29,63.02532577514648,2019-11-05
kxy6AwMOKV0,Apple AirPods Pro review: True wireless earbuds that can hang with the best,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2019-11-06,71774,946,81,89,380749379,1170000,5298,63.02532577514648,2019-11-05,64.4019775390625,2019-11-12
2xn6NZTE0Z8,Apple AirPods Pro — лучший обзор,UCQ18THOcZ8nIP-A3ZCqqZwA,BIG GEEK,2019-10-31,193687,7919,523,835,51569587,1000000,655,59.62563705444336,2019-10-30,63.052284240722656,2019-11-06
doe2yEheTTo,Что мне дали Apple AirPods? БОЛЬШОЙ опыт использования AirPods и AirPods Pro,UCJHTQG_K8l2A2ZE4ohxcLyQ,ProTech,2020-04-08,194258,7721,367,961,99747781,449000,847,63.93135452270508,2020-04-07,70.73775482177734,2020-04-14
VOT0uzud2co,"Вышли AirPods Max (2020) — все, что нужно знать о новых наушниках Apple!",UCJHTQG_K8l2A2ZE4ohxcLyQ,ProTech,2020-12-08,125503,7048,235,981,99747781,449000,847,123.08000183105469,2020-12-02,,
oOdT1Nwj0t0,Apple AirPods Pro in-Depth Review ll in Telugu ll,UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,2020-08-23,193184,15746,219,1619,287667028,1520000,2414,124.15579986572266,2020-08-21,124.5925521850586,2020-08-28
xH9h93XwWFw,"Technews 918 FAUG,Oneplus Nord N10 &amp; N100,Youtube Updates,Apple AirPods",UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,2020-10-27,133969,14344,147,1422,287667028,1520000,2414,114.8518524169922,2020-10-26,108.5826644897461,2020-11-02
cal82jdyw7s,Realme Buds Air vs Apple AirPods &amp; (Giveaway CLOSED),UCgl4mMudw205_I9_jQvG5eA,Nabeel Nawab,2019-12-24,192200,9068,2316,4365,90559069,702000,1193,69.82044219970703,2019-12-23,71.6692123413086,2019-12-30
1tevNcgX1wo,"Apple AirPods 5rs, Apple Watch 5rs | Diwali Sale 95% OFF | Delhi | Anmol Verma",UCwGPEfG_VbJraKLgOlZsBhw,Anmol verma,2020-10-22,192218,14766,1398,1001,6899608,116000,81,116.6687240600586,2020-10-21,111.00847625732422,2020-10-28
g1o7Dw4HaXc,"Branded Apple AirPods Pro, Apple Watches  | Sale 95% Off | Tech Buddy | Anmol Verma",UCwGPEfG_VbJraKLgOlZsBhw,Anmol verma,2020-12-02,91090,4656,460,775,6899608,116000,81,122.72000122070312,2020-12-01,,
QG1XKH94YsI,"Apple AirPods Pro 50Rs,Apple Watch 50Rs | Diwali Sale 98%OFF | DELHI | Anmol Verma",UCwGPEfG_VbJraKLgOlZsBhw,Anmol verma,2020-11-06,78714,4975,437,402,6899608,116000,81,118.8249969482422,2020-11-05,119.20999908447266,2020-11-12
2_miomcrvb0,Apple AirPods Vs Galaxy Buds Vs Redmi AirDots [Comparison],UCskj1U7tvN6m7sZP7FAPpyQ,GadgetByte,2019-07-19,190041,2299,418,285,28494398,307000,520,50.21866989135742,2019-07-18,50.550758361816406,2019-07-25
Kk9lMqy6KTI,AirPods in 2020 - worth buying? (Review),UC4xZF3xguQCG76hZVUivoXw,91Tech,2020-02-28,189157,4413,129,846,57041303,217000,344,67.40355682373047,2020-02-27,72.1843032836914,2020-03-05
yJDNVsIA3Ys,Лайфхаки и трюки с Apple Airpods Pro,UCgBYoQz1i1EA4DxS_3g0uTA,iApplenews,2020-01-05,190259,5886,483,520,2859091,13100,234,73.12215423583984,2020-01-03,76.2935791015625,2020-01-10
ENXYxqL-dB8,"Apple AirPods Studio - HERE YOU GO! First look, design, details and features! (Exclusive leaks!)",UC8jkbVLPvztz8TuE98OYo8Q,FRONT PAGE TECH,2020-09-16,181706,10368,425,1187,27950923,303000,361,115.34101104736328,2020-09-15,111.617431640625,2020-09-22
9m6M2RAcGDM,"Apple&#39;s &quot;Christmas Surprise&quot; - What is it? 🤔 AirTags, AirPods Studio - EXCLUSIVE LEAKS",UC8jkbVLPvztz8TuE98OYo8Q,FRONT PAGE TECH,2020-11-18,105297,8109,498,454,27950923,303000,361,119.38999938964844,2020-11-17,115.16999816894531,2020-11-24
hkSLgPcq1oY,Apple AirPods Max - HERE YOU GO! Apple confirmed my exclusive leaks!,UC8jkbVLPvztz8TuE98OYo8Q,FRONT PAGE TECH,2020-12-09,91347,7626,175,521,27950923,303000,361,,,,
Gm15e4dNc2o,Galaxy Buds Live vs AirPods Pro Compared - Sorry Apple..,UCptwuAv0XQHo1OQUSaO6NHw,Max Tech,2020-08-08,174828,3917,223,730,113400025,514000,487,110.92113494873048,2020-08-07,114.70960235595705,2020-08-14
D-Ph35SlNOg,Are Apple&#39;s AirPods Max Headphones ACTUALLY worth $549?!,UCptwuAv0XQHo1OQUSaO6NHw,Max Tech,2020-12-08,173124,5151,365,2244,113400025,514000,487,123.08000183105469,2020-12-02,,
WkFim32_Sr0,Apple annonce le AirPods Max ! (un casque audio),UCaybrunQi8xWgPMgv1AYBHw,TheiCollection,2020-12-08,174173,11757,187,950,119807435,709000,795,123.08000183105469,2020-12-02,,
7Bf020nm-DU,New Apple AirPods Surround Sound Feature,UCtVGGeUqfVHOK4Q6nAwYO3g,LaterClips,2020-06-23,167620,3363,195,331,153915803,676000,1875,89.40178680419922,2020-06-22,90.1267318725586,2020-06-29
vl6TXNyblqw,Apple AirPods 3 Design Leak,UCtVGGeUqfVHOK4Q6nAwYO3g,LaterClips,2020-11-08,104301,2263,39,243,153915803,676000,1875,118.69000244140624,2020-11-06,119.26000213623048,2020-11-13
iBWwBkqJaHo,Apple AirPods Max REACCION!!!!!!!!,UCCGiOPUPTlQupYmDMpUxB4A,MARCIANOTECH,2020-12-08,164422,11839,663,1876,477630266,2160000,3501,123.08000183105469,2020-12-02,,
asZBZFph-W4,Apple AirPods Pro : pourquoi sont-ils si chers ?,UCAz-755tH3m8_BwaluzdJwQ,Numerama,2019-10-30,162119,4574,178,451,6047600,33500,473,59.63299179077149,2019-10-29,63.02532577514648,2019-11-05
3iPrHLaeDno,❌ Apple AirPods Pro FAKE vs. ORIGINAL: To bylo hodně rychlé! | WRTECH [4K],UCn-b8vE_SmleAm7mOkywgOg,WhiteRabbit Channel #WRTECH,2020-01-12,159669,5213,109,225,23188921,139000,321,76.2935791015625,2020-01-10,78.35869598388672,2020-01-17
WN1MTuqOraA,📦  Unboxing  Apple AirPods Pro a první dojmy | WRTECH [4K],UCn-b8vE_SmleAm7mOkywgOg,WhiteRabbit Channel #WRTECH,2019-10-31,121776,5290,107,357,23188921,139000,321,59.62563705444336,2019-10-30,63.052284240722656,2019-11-06
zdIDmioPEEU,COMO DIBUJAR UN AIRPODS DE APPLE KAWAII,UCS2apHlrsb7Od9ef3zxhyQw,GuuhDibujos,2020-06-11,160200,1954,174,123,81425167,575000,350,87.89958953857422,2020-06-10,87.58819580078125,2020-06-17
8NYiO_0xLcE,Apple announces New AirPods MAX!,UCa962e5dqRMO1nUldwaaRMw,Tailosive Tech,2020-12-08,158804,5002,209,1962,70217574,238000,1361,123.08000183105469,2020-12-02,,
Ah__DrW8228,Apple AirPods Pro | Review en español,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,2019-12-17,157889,5090,279,557,600841837,2520000,2967,68.80263519287111,2019-12-16,69.82044219970703,2019-12-23
a_UcxYWQjM8,Apple AirPods 2 | Review en español,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,2019-10-20,158003,6067,188,461,600841837,2520000,2967,57.946632385253906,2019-10-18,60.43940734863281,2019-10-25
ac4tdZNbIMI,Apple AirPods 2 vs Samsung Galaxy Buds | Comparativa,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,2019-12-23,145936,6222,167,765,600841837,2520000,2967,68.69938659667969,2019-12-20,71.24635314941406,2019-12-27
Pt_gHdXePl4,Apple AirPods 2 khác gì AirPods 1?,UCbqS7BTNUNDlZs__mD-vbXQ,dReviews,2019-04-04,157391,717,67,86,170245090,420000,4311,47.51815414428711,2019-04-03,48.8000602722168,2019-04-10
kT5xAzSirV8,ОРИГИНАЛЬНЫЕ Apple AirPods НА AliExpress - ЭТО РЕАЛЬНО?,UCSpU8Y1aoqBSAwh8DBpiM9A,Keddr.com,2019-05-08,154440,4387,337,299,183777753,650000,3408,49.34492874145508,2019-05-07,46.06755828857422,2019-05-14
1hj5pHORU84,Samsung Galaxy Buds+ vs. Apple AirPods Pro  - Which is Better?,UC8wXC0ZCfGt3HaVLy_fdTQw,Digital Trends,2020-02-13,150328,1967,1636,557,246877457,707000,6451,80.63192749023438,2020-02-12,79.74970245361328,2020-02-19
NWJImxIwBNI,Apple AirPods Pro vs Bose QC Earbuds | Can Bose Beat Apple?,UC8wXC0ZCfGt3HaVLy_fdTQw,Digital Trends,2020-11-11,128999,1709,64,253,246877457,707000,6451,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
RwrpqZYUzoA,"Apple AirPods vs. Klipsch T5 | With Klipsch sound, is it even a contest?",UC8wXC0ZCfGt3HaVLy_fdTQw,Digital Trends,2019-06-20,71788,985,55,184,246877457,707000,6451,48.31648254394531,2019-06-19,48.78776168823242,2019-06-26
dfgOYUrWwJg,OPPO Enco Free - Apple Airpod Style Wireless Earphones - Unboxing &amp; Review!,UClVIlK8QHZ2PFkXF97bA0lg,C4ETech,2020-03-04,150417,2710,154,330,393605563,1800000,2816,71.29715728759766,2020-03-03,70.31636810302734,2020-03-10
ZR1OQmLoyI0,Apple AirPods: Bounce,UCU5fuplXj_5gwSM6up-hHdw,Ads of Brands,2019-06-28,151466,2652,39,221,8068339,13600,1508,48.77311325073242,2019-06-27,49.9134407043457,2019-07-03
hY1a94niwpY,Animate a 3D render on scroll (same technique as Apple&#39;s AirPods Pro site) — Webflow + After Effects,UCELSb-IYi_d5rYFOxWeOz5g,Webflow,2019-10-29,147138,6341,61,221,37505320,78800,491,61.04482650756836,2019-10-28,63.116004943847656,2019-11-04
l2v9XRyooS4,Apple AirPods - Conexión con cualquier dispositivo Bluetooth,UC0S6Jti6pQMrrt1onzSUv9g,jfulgen,2017-02-07,142127,1742,124,456,11278508,32800,511,30.598392486572266,2017-02-06,31.43865203857422,2017-02-13
2bzTt-8oUs4,QURAN APPLE AIRPODS SOCIAL EXPERIMENT!!,UC3kfx81WYXgNBf1bNIcO5Fg,WAYOFLIFESQ,2020-03-22,141332,14897,166,2009,9892443,146000,437,56.49163436889648,2020-03-20,61.05059432983398,2020-03-27
NIkVg-zuTNQ,รีวิว Pod สุดไฮเทค AirGo by VAPTIO อย่างกับ Apple AirPods,UCnLxdfgdkm-n_pqe63pdMiA,Thai Vapes,2020-07-18,137703,2834,37,99,27982042,179000,737,95.98853302001952,2020-07-17,92.28909301757812,2020-07-24
jXxAU-bNVlY,ECCO LE AIRPODS MAX (CUFFIE DI LUSSO APPLE) - Prime Impressioni,UCXDorkXBjDsh0wNethPe-zQ,Andrea Bentivegna - BlackGeek,2020-12-09,133876,11308,402,965,149877107,637000,1282,,,,
kQni1O7ddfs,Apple Airpods Pro Unboxing | Price in Pakistan= Astagfirullah,UCheoCqHDwPcfS9Jrgz8siQw,VideoWaliSarkar,2019-11-02,131002,5285,235,738,169081583,1450000,1392,62.70423126220703,2019-11-01,63.95454406738281,2019-11-08
G43aM9w7v3g,"Rs 22,000 Ki HandsFree | Apple Airpods 😲 😲😱😱",UCheoCqHDwPcfS9Jrgz8siQw,VideoWaliSarkar,2018-03-11,83406,2255,185,400,169081583,1450000,1392,43.12281036376953,2018-03-09,42.65320587158203,2018-03-16
2NAS90hLbeM,Apple AirPods Sinhala Review,UCETxOvOv9_44-CUzsPlzyxQ,Chanux Bro,2017-07-11,123917,3582,81,422,87954974,1000000,1167,34.356029510498054,2017-07-10,35.42180633544922,2017-07-17
Ylp1fn6z91c,Best and Cheap Apple AirPods Clone  🇱🇰,UCETxOvOv9_44-CUzsPlzyxQ,Chanux Bro,2019-02-12,72373,2387,62,306,87954974,1000000,1167,41.21321105957031,2019-02-11,41.45402526855469,2019-02-15
H_JkvHkmcYE,How To Add Wireless Charging To Your Apple AirPods,UCS9OE6KeXQ54nSMqhRx0_EQ,Mobile Fun,2019-07-16,120166,410,83,16,105465808,172000,1368,50.108787536621094,2019-07-15,50.59959411621094,2019-07-22
uPwUMRHk0S4,How to connect your Apple Airpods to a Nintendo Switch,UCS9OE6KeXQ54nSMqhRx0_EQ,Mobile Fun,2020-01-13,103096,477,134,38,105465808,172000,1368,76.2935791015625,2020-01-10,78.35869598388672,2020-01-17
to_d4g9SPYo,Apple iPhone 7 Earpods Broken Lightning Connector Repair,UC9MJpCkjqmx2EWn3Jx45RRg,Little Bit Tech Info,2019-09-03,118215,1055,91,82,6864526,32700,214,51.1644172668457,2019-08-30,52.49536514282226,2019-09-09
yU13joK77Q8,【年度評分比拼】Apple AirPods Pro vs SONY WF-1000XM3 vs Jabra Elite 75T vs Sennheiser Momentum True Wireless,UCo1FVPnmwb4UZq-L_bVuwMg,FlashingDroid,2020-02-16,116762,1612,79,168,44291078,177000,856,80.07746124267578,2020-02-14,77.14494323730469,2020-02-21
